idfield;cropseason;village;soil;area;tillagesystem;CAyear;sowdate;x24d;glypho;manure;urea;npk;nitrogen;rainsow;rainflow;raincycle;rainyear;yield
F2009100462;Y09_10;Ampitatsimo;hillside;0.6;till;Y0;2009-12-12;N;N;0.0;0.0;0.0;0.0;40.9;68.0;746.6;900.1;1300.0
F2009100464;Y09_10;Ampitatsimo;hillside;0.3;ca;Y4+;2009-12-04;Y;N;0.0;0.0;0.0;0.0;117.0;18.4;776.9;900.1;3300.0
F2009100465;Y09_10;Ampitatsimo;hillside;0.4;till;Y0;2009-12-06;N;N;0.0;0.0;0.0;0.0;107.1;18.4;776.9;900.1;1300.0
F2009100466;Y09_10;Ampitatsimo;hillside;0.8;till;Y0;2009-12-21;N;N;0.0;0.0;0.0;0.0;18.2;201.4;739.4;900.1;1100.0
F2009100468;Y09_10;Ampitatsimo;hillside;0.5;ca;Y2;2009-12-15;N;N;0.0;0.0;0.0;0.0;41.5;66.6;741.7;900.1;2900.0
F2009100469;Y09_10;Ambohimiarina;hillside;0.3;till;Y0;2009-12-14;N;N;0.0;0.0;0.0;0.0;63.4;139.4;925.2;1105.0;2300.0
F2009100470;Y09_10;Ambohimiarina;lowland;0.2;ca;Y1;2009-12-18;N;N;0.0;0.0;0.0;0.0;36.8;227.4;895.6;1105.0;1400.0
F2009100471;Y09_10;Ambohimiarina;lowland;0.2;ca;Y2;2009-12-05;N;N;0.0;0.0;0.0;0.0;131.0;2.4;962.2;1105.0;3083.3
F2009100472;Y09_10;Ambohimiarina;lowland;0.3;ca;Y1;2009-12-19;N;N;0.0;0.0;0.0;0.0;36.8;312.2;895.8;1105.0;1521.0
F2009100473;Y09_10;Ambohimiarina;lowland;0.1;till;Y0;2009-12-18;N;N;0.0;0.0;0.0;0.0;36.8;227.4;895.6;1105.0;1800.0
F2009100474;Y09_10;Ambohimiarina;lowland;0.1;till;Y0;2009-12-14;N;N;0.0;0.0;0.0;0.0;63.4;139.4;925.2;1105.0;2100.0
F2009100475;Y09_10;Ambohimiarina;lowland;0.0;ca;Y1;2009-12-24;N;N;0.0;0.0;0.0;0.0;8.8;375.0;894.8;1105.0;2775.0
F2009100476;Y09_10;Ambohimiarina;lowland;0.2;ca;Y3;2009-12-14;N;N;0.0;0.0;0.0;0.0;63.4;139.4;925.2;1105.0;2800.0
F2009100477;Y09_10;Ambohimiarina;lowland;0.1;till;Y0;2009-12-08;N;N;0.0;0.0;0.0;0.0;142.4;13.8;939.8;1105.0;3366.7
F2009100478;Y09_10;Ambohimiarina;lowland;0.2;till;Y0;2009-11-17;Y;N;0.0;0.0;0.0;0.0;17.6;129.8;1031.2;1105.0;3516.0
F2009100479;Y09_10;Ambohimiarina;lowland;0.0;ca;Y2;2009-12-18;Y;N;0.0;0.0;0.0;0.0;36.8;227.4;895.6;1105.0;2700.0
F2009100480;Y09_10;Ambohimiarina;lowland;0.3;ca;Y2;2009-12-02;N;N;0.0;0.0;0.0;0.0;132.2;3.0;1036.8;1105.0;2730.0
F2009100481;Y09_10;Ambohimiarina;lowland;0.1;till;Y0;2009-12-26;Y;N;0.0;0.0;0.0;0.0;31.6;370.4;894.2;1105.0;3355.0
F2009100482;Y09_10;Ambohimiarina;lowland;0.1;till;Y0;2009-12-19;N;N;0.0;0.0;0.0;0.0;36.8;312.2;895.8;1105.0;3410.0
F2009100483;Y09_10;Ambohimiarina;lowland;0.1;till;Y0;2009-11-25;N;N;0.0;0.0;0.0;0.0;49.0;45.0;1053.8;1105.0;2400.0
F2009100484;Y09_10;Ambohimiarina;lowland;0.2;ca;Y4+;2009-12-16;N;N;0.0;0.0;0.0;0.0;36.4;138.8;901.4;1105.0;2673.3
F2009100485;Y09_10;Antsahamamy;hillside;0.2;ca;Y3;2009-12-20;N;N;0.0;0.0;0.0;0.0;37.3;325.6;804.5;939.0;3500.0
F2009100486;Y09_10;Antsahamamy;hillside;0.0;ca;Y4+;2009-12-20;N;N;0.0;0.0;0.0;0.0;37.3;325.6;804.5;939.0;2250.0
F2009100490;Y09_10;Antsahamamy;hillside;0.1;ca;Y2;2009-12-10;N;N;0.0;0.0;0.0;0.0;79.0;55.4;836.3;939.0;2500.0
F2009100491;Y09_10;Antsahamamy;hillside;0.1;ca;Y2;2009-12-10;N;N;0.0;0.0;0.0;0.0;79.0;55.4;836.3;939.0;2833.3
F2009100492;Y09_10;Antsahamamy;hillside;0.1;ca;Y2;2009-12-10;N;N;0.0;0.0;0.0;0.0;79.0;55.4;836.3;939.0;2454.5
F2009100495;Y09_10;Antsahamamy;hillside;0.1;ca;Y4+;2009-12-15;N;N;0.0;0.0;0.0;0.0;32.8;199.9;807.0;939.0;2142.9
F2009100496;Y09_10;Antsahamamy;hillside;0.2;ca;Y4+;2009-12-15;N;N;0.0;0.0;0.0;0.0;32.8;199.9;807.0;939.0;2583.3
F2009100498;Y09_10;Antsahamamy;hillside;0.1;ca;Y4+;2009-12-12;N;N;0.0;0.0;0.0;0.0;56.7;155.7;836.3;939.0;3721.4
F2009100499;Y09_10;Antsahamamy;hillside;0.2;ca;Y4+;2009-12-12;N;N;0.0;0.0;0.0;0.0;56.7;155.7;836.3;939.0;2900.0
F2009100500;Y09_10;Antsahamamy;hillside;0.2;ca;Y4+;2009-12-04;Y;Y;0.0;0.0;0.0;0.0;79.6;34.8;861.2;939.0;2875.0
F2009100501;Y09_10;Antsahamamy;hillside;0.1;ca;Y1;2010-01-05;N;N;0.0;0.0;0.0;0.0;191.9;67.7;743.1;939.0;2317.0
F2009100502;Y09_10;Antsahamamy;hillside;0.2;ca;Y4+;2009-12-18;N;N;0.0;0.0;0.0;0.0;32.8;245.1;804.5;939.0;2000.0
F2009100503;Y09_10;Ambohitsilaozana;lowland;0.1;till;Y0;2009-12-05;N;N;0.0;0.0;0.0;0.0;84.4;63.5;973.3;1089.9;1900.0
F2009100504;Y09_10;Ambohitsilaozana;lowland;0.2;till;Y0;2009-12-15;N;N;0.0;0.0;0.0;0.0;31.1;99.7;939.2;1089.9;2930.0
F2009100505;Y09_10;Ambohitsilaozana;lowland;0.6;till;Y0;2009-12-06;N;N;0.0;0.0;0.0;0.0;74.8;63.5;973.3;1089.9;1500.0
F2009100506;Y09_10;Ambohitsilaozana;lowland;0.2;ca;Y1;2009-12-17;N;N;0.0;0.0;0.0;0.0;20.5;114.4;931.0;1089.9;3100.0
F2009100507;Y09_10;Ambohitsilaozana;lowland;0.2;till;Y0;2009-12-10;N;N;0.0;0.0;0.0;0.0;83.2;67.3;946.1;1089.9;4900.0
F2009100508;Y09_10;Ambohitsilaozana;lowland;0.2;ca;Y1;2009-12-08;N;N;0.0;0.0;0.0;0.0;83.1;67.4;956.7;1089.9;3400.0
F2009100509;Y09_10;Ambohitsilaozana;lowland;0.6;till;Y0;2009-12-11;N;N;0.0;0.0;0.0;0.0;45.5;67.1;946.1;1089.9;3035.7
F2009100510;Y09_10;Antsahamamy;lowland;0.2;ca;Y4+;2009-12-15;N;N;3000.0;0.0;0.0;0.0;32.8;199.9;807.0;939.0;3000.0
F2009100511;Y09_10;Antsahamamy;hillside;0.3;ca;Y2;2009-12-21;N;N;2000.0;0.0;0.0;0.0;45.7;357.1;804.5;939.0;2333.3
F2009100512;Y09_10;Antsahamamy;hillside;0.2;ca;Y1;2009-12-12;N;N;0.0;0.0;0.0;0.0;56.7;155.7;836.3;939.0;2800.0
F2009100513;Y09_10;Antsahamamy;hillside;0.2;ca;Y2;2009-12-14;N;N;0.0;0.0;0.0;0.0;44.2;207.8;834.0;939.0;2533.3
F2009100514;Y09_10;Antsahamamy;hillside;0.1;ca;Y1;2009-12-10;N;N;0.0;0.0;0.0;0.0;79.0;55.4;836.3;939.0;1818.2
F2009100515;Y09_10;Antsahamamy;lowland;0.3;till;Y0;2009-11-23;N;N;0.0;0.0;0.0;0.0;42.0;97.4;909.4;939.0;1266.7
F2009100516;Y09_10;Antsahamamy;hillside;0.1;ca;Y2;2009-12-03;N;N;0.0;0.0;0.0;0.0;79.6;34.5;883.5;939.0;2400.0
F2009100517;Y09_10;Antsahamamy;lowland;0.1;ca;Y2;2009-12-02;N;N;0.0;0.0;0.0;0.0;79.6;34.5;883.5;939.0;3200.0
F2009100518;Y09_10;Antsahamamy;hillside;0.1;ca;Y2;2009-12-05;N;N;0.0;0.0;0.0;0.0;79.6;46.0;861.2;939.0;2742.9
F2009100519;Y09_10;Antsahamamy;hillside;0.1;ca;Y1;2009-12-05;N;N;0.0;0.0;0.0;0.0;79.6;46.0;861.2;939.0;3000.0
F2009100520;Y09_10;Antsahamamy;hillside;0.3;ca;Y4+;2009-12-07;Y;Y;7200.0;0.0;0.0;0.0;78.3;55.4;848.7;939.0;3520.0
F2009100521;Y09_10;Antsahamamy;hillside;0.2;ca;Y2;2009-12-27;N;N;0.0;0.0;0.0;0.0;56.7;259.0;802.0;939.0;2400.0
F2009100522;Y09_10;Antsahamamy;hillside;0.1;ca;Y2;2009-12-11;N;N;0.0;0.0;0.0;0.0;56.7;55.4;836.3;939.0;2800.0
F2009100523;Y09_10;Antsahamamy;hillside;0.2;ca;Y2;2009-12-02;N;N;0.0;0.0;0.0;0.0;79.6;34.5;883.5;939.0;2500.0
F2009100524;Y09_10;Antsahamamy;lowland;0.2;ca;Y1;2009-12-10;N;N;0.0;0.0;0.0;0.0;79.0;55.4;836.3;939.0;533.3
F2009100525;Y09_10;Ambohimiarina;lowland;0.4;ca;Y1;2009-12-05;N;N;0.0;0.0;0.0;0.0;131.0;2.4;962.2;1105.0;1357.1
F2009100526;Y09_10;Ambohimiarina;lowland;0.4;till;Y0;2009-12-02;N;N;0.0;0.0;0.0;0.0;132.2;3.0;1036.8;1105.0;1157.1
F2009100527;Y09_10;Ambohimiarina;lowland;0.2;ca;Y1;2010-01-06;Y;Y;0.0;0.0;0.0;0.0;164.6;102.0;813.8;1105.0;2300.0
F2009100528;Y09_10;Ambohimiarina;lowland;0.2;ca;Y2;2009-12-04;Y;Y;0.0;0.0;0.0;0.0;131.4;1.8;982.4;1105.0;3100.0
F2009100529;Y09_10;Ambohimiarina;lowland;0.1;ca;Y1;2009-11-20;Y;Y;0.0;0.0;0.0;0.0;19.0;131.2;1027.6;1105.0;4062.5
F2009100530;Y09_10;Ambohimiarina;lowland;0.1;ca;Y2;2009-11-18;Y;Y;0.0;0.0;0.0;0.0;17.6;129.8;1023.4;1105.0;2900.0
F2009100531;Y09_10;Ambohimiarina;lowland;0.1;ca;Y1;2009-12-28;Y;Y;0.0;0.0;0.0;0.0;36.4;309.6;894.4;1105.0;2900.0
F2009100532;Y09_10;Ambohimiarina;lowland;0.1;ca;Y1;2010-01-06;Y;Y;0.0;0.0;0.0;0.0;164.6;102.0;813.8;1105.0;2500.0
F2009100533;Y09_10;Ambohimiarina;lowland;0.8;ca;Y1;2010-01-04;Y;Y;0.0;0.0;0.0;0.0;138.2;116.4;868.0;1105.0;1187.5
F2009100534;Y09_10;Ambohimiarina;lowland;0.2;ca;Y1;2009-12-20;Y;Y;0.0;0.0;0.0;0.0;36.8;358.6;896.0;1105.0;2656.3
F2009100535;Y09_10;Ambohimiarina;lowland;0.2;ca;Y1;2009-12-22;Y;Y;0.0;0.0;0.0;0.0;16.6;377.0;896.2;1105.0;2608.7
F2009100536;Y09_10;Ambohimiarina;lowland;0.1;ca;Y1;2010-01-04;Y;Y;0.0;0.0;0.0;0.0;138.2;116.4;868.0;1105.0;2300.0
F2009100537;Y09_10;Ambohimiarina;hillside;0.1;till;Y0;2009-12-06;N;N;0.0;0.0;0.0;0.0;124.2;2.4;962.2;1105.0;870.0
F2009100538;Y09_10;Ambohimiarina;lowland;0.2;till;Y0;2009-12-07;N;N;0.0;0.0;0.0;0.0;136.6;2.4;956.2;1105.0;1257.5
F2009100539;Y09_10;Ambohimiarina;lowland;0.1;ca;Y1;2009-12-29;N;N;0.0;0.0;0.0;0.0;86.6;299.8;894.2;1105.0;1125.0
F2009100540;Y09_10;Ambohimiarina;lowland;0.2;ca;Y1;2009-12-12;N;N;0.0;0.0;0.0;0.0;69.4;97.8;928.6;1105.0;950.0
F2009100541;Y09_10;Ambohimiarina;lowland;0.2;ca;Y1;2009-12-12;N;N;0.0;0.0;0.0;0.0;69.4;97.8;928.6;1105.0;2000.0
F2009100542;Y09_10;Ambohimiarina;lowland;0.2;till;Y0;2009-12-15;N;N;0.0;0.0;0.0;0.0;46.4;138.4;908.6;1105.0;3020.0
F2009100543;Y09_10;Ambohimiarina;lowland;0.1;ca;Y1;2009-12-10;N;N;0.0;0.0;0.0;0.0;124.6;34.4;927.4;1105.0;1575.0
F2009100544;Y09_10;Ambohimiarina;hillside;0.2;ca;Y1;2009-12-09;N;N;0.0;0.0;0.0;0.0;144.6;13.8;928.4;1105.0;1260.0
F2009100545;Y09_10;Ambohimiarina;lowland;0.2;till;Y0;2009-12-08;N;N;0.0;0.0;0.0;0.0;142.4;13.8;939.8;1105.0;2575.0
F2009100546;Y09_10;Ambohimiarina;lowland;0.2;till;Y0;2009-12-05;N;N;0.0;0.0;0.0;0.0;131.0;2.4;962.2;1105.0;2466.7
F2009100547;Y09_10;Ambohimiarina;lowland;0.5;till;Y0;2009-12-11;N;N;0.0;0.0;0.0;0.0;90.0;34.4;928.6;1105.0;3200.0
F2009100548;Y09_10;Ambohimiarina;lowland;0.3;ca;Y1;2009-12-02;N;N;0.0;0.0;0.0;0.0;132.2;3.0;1036.8;1105.0;3180.0
F2009100549;Y09_10;Ambohimiarina;lowland;0.2;till;Y0;2010-01-08;N;N;0.0;0.0;0.0;0.0;159.8;92.8;769.4;1105.0;1800.0
F2009100550;Y09_10;Ambohimiarina;lowland;0.2;ca;Y1;2009-12-21;N;N;0.0;0.0;0.0;0.0;33.4;363.2;896.2;1105.0;2500.0
F2009100551;Y09_10;Ambohimiarina;lowland;0.2;ca;Y1;2009-12-11;Y;N;0.0;0.0;0.0;0.0;90.0;34.4;928.6;1105.0;3400.0
F2009100552;Y09_10;Ambohimiarina;lowland;0.2;till;Y0;2009-12-09;N;N;0.0;0.0;0.0;0.0;144.6;13.8;928.4;1105.0;3500.0
F2009100553;Y09_10;Ambohimiarina;lowland;0.2;ca;Y1;2009-12-21;N;N;0.0;0.0;0.0;0.0;33.4;363.2;896.2;1105.0;1680.0
F2009100554;Y09_10;Ambohimiarina;lowland;1.5;till;Y0;2009-12-29;Y;N;0.0;0.0;0.0;0.0;86.6;299.8;894.2;1105.0;5300.0
F2009100555;Y09_10;Ambohimiarina;lowland;0.1;ca;Y1;2009-12-05;N;N;0.0;0.0;0.0;0.0;131.0;2.4;962.2;1105.0;910.0
F2009100556;Y09_10;Antsahamamy;hillside;0.4;ca;Y1;2009-12-26;N;N;0.0;0.0;0.0;0.0;56.7;359.3;806.5;939.0;1950.0
F2009100557;Y09_10;Antsahamamy;hillside;0.5;ca;Y1;2009-12-15;N;N;0.0;0.0;0.0;0.0;32.8;199.9;807.0;939.0;2200.0
F2009100558;Y09_10;Antsahamamy;hillside;0.1;ca;Y1;2009-12-07;N;N;0.0;0.0;0.0;0.0;78.3;55.4;848.7;939.0;3109.1
F2009100559;Y09_10;Antsahamamy;hillside;0.1;ca;Y1;2009-12-28;N;N;0.0;0.0;0.0;0.0;68.2;239.7;802.0;939.0;2166.7
F2009100560;Y09_10;Antsahamamy;hillside;0.1;till;Y0;2009-12-18;N;N;0.0;0.0;0.0;0.0;32.8;245.1;804.5;939.0;2800.0
F2009100561;Y09_10;Antsahamamy;lowland;0.1;ca;Y1;2009-12-18;N;N;0.0;0.0;0.0;0.0;32.8;245.1;804.5;939.0;3181.8
F2009100562;Y09_10;Antsahamamy;lowland;0.2;till;Y0;2009-12-17;N;N;0.0;0.0;0.0;0.0;32.8;216.1;804.5;939.0;2250.0
F2009100563;Y09_10;Antsahamamy;lowland;0.5;till;Y0;2009-12-08;N;N;0.0;0.0;0.0;0.0;79.0;55.4;836.3;939.0;1880.0
F2009100564;Y09_10;Antsahamamy;lowland;1.2;till;Y0;2009-12-10;N;N;0.0;0.0;0.0;0.0;79.0;55.4;836.3;939.0;2250.0
F2009100565;Y09_10;Antsahamamy;lowland;0.3;ca;Y1;2009-12-28;N;N;0.0;0.0;0.0;0.0;68.2;239.7;802.0;939.0;2642.9
F2009100566;Y09_10;Antsahamamy;lowland;0.3;ca;Y1;2009-12-23;N;N;0.0;0.0;0.0;0.0;16.2;345.4;803.5;939.0;2464.3
F2009100567;Y09_10;Antsahamamy;lowland;0.1;ca;Y2;2009-11-28;N;N;0.0;0.0;0.0;0.0;56.3;17.3;915.9;939.0;2800.0
F2009100568;Y09_10;Antsahamamy;hillside;0.1;ca;Y1;2009-12-02;N;N;0.0;0.0;0.0;0.0;79.6;34.5;883.5;939.0;2666.7
F2009100569;Y09_10;Antsahamamy;lowland;0.2;ca;Y3;2009-12-10;N;N;0.0;0.0;0.0;0.0;79.0;55.4;836.3;939.0;2381.0
F2009100570;Y09_10;Antsahamamy;hillside;0.2;till;Y0;2009-12-06;N;N;0.0;0.0;0.0;0.0;66.8;43.7;861.2;939.0;3000.0
F2009100571;Y09_10;Antsahamamy;hillside;0.1;ca;Y2;2009-12-13;N;N;0.0;0.0;0.0;0.0;56.7;177.8;836.3;939.0;3150.0
F2009100572;Y09_10;Antsahamamy;hillside;0.2;ca;Y2;2009-12-09;N;N;0.0;0.0;0.0;0.0;79.0;55.4;836.3;939.0;3100.0
F2009100573;Y09_10;Antsahamamy;hillside;0.2;ca;Y2;2009-12-19;N;N;0.0;0.0;0.0;0.0;37.3;286.0;804.5;939.0;3000.0
F2009100575;Y09_10;Antsahamamy;hillside;0.3;ca;Y2;2009-12-28;Y;Y;0.0;0.0;0.0;0.0;68.2;239.7;802.0;939.0;2031.3
F2009100577;Y09_10;Antsahamamy;lowland;0.2;ca;Y2;2009-12-19;N;N;0.0;0.0;0.0;0.0;37.3;286.0;804.5;939.0;2125.0
F2009100578;Y09_10;Antsahamamy;hillside;0.1;ca;Y2;2009-12-17;N;N;0.0;0.0;0.0;0.0;32.8;216.1;804.5;939.0;3400.0
F2009100579;Y09_10;Antsahamamy;hillside;0.1;ca;Y2;2009-12-22;N;N;0.0;0.0;0.0;0.0;18.7;345.4;804.5;939.0;3000.0
F2009100580;Y09_10;Antsahamamy;hillside;0.5;ca;Y1;2010-01-02;N;N;0.0;0.0;0.0;0.0;168.3;197.8;768.3;939.0;2900.0
F2009100581;Y09_10;Antsahamamy;hillside;0.3;ca;Y2;2009-12-23;N;N;0.0;0.0;0.0;0.0;16.2;345.4;803.5;939.0;3200.0
F2009100582;Y09_10;Antsahamamy;lowland;0.2;ca;Y2;2009-12-24;N;N;0.0;0.0;0.0;0.0;37.2;346.2;803.5;939.0;3300.0
F2009100583;Y09_10;Antsahamamy;hillside;0.2;till;Y0;2009-12-20;N;N;0.0;0.0;0.0;0.0;37.3;325.6;804.5;939.0;3000.0
F2009100584;Y09_10;Antsahamamy;hillside;0.4;ca;Y1;2009-12-21;N;N;0.0;0.0;0.0;0.0;45.7;357.1;804.5;939.0;3111.1
F2009100585;Y09_10;Antsahamamy;hillside;0.1;ca;Y2;2009-12-06;N;N;0.0;0.0;0.0;0.0;66.8;43.7;861.2;939.0;3100.0
F2009100586;Y09_10;Antsahamamy;lowland;0.2;ca;Y2;2009-12-30;N;N;0.0;0.0;0.0;0.0;134.2;260.7;791.3;939.0;3100.0
F2009100587;Y09_10;Antsahamamy;hillside;0.1;ca;Y2;2009-12-26;N;N;0.0;0.0;0.0;0.0;56.7;359.3;806.5;939.0;2900.0
F2009100588;Y09_10;Ambohimiarina;lowland;0.2;ca;Y1;2009-11-13;N;N;0.0;0.0;0.0;0.0;14.6;224.8;974.0;1105.0;1450.0
F2009100589;Y09_10;Ambohimiarina;lowland;0.1;ca;Y4+;2009-12-29;N;N;0.0;0.0;0.0;0.0;86.6;299.8;894.2;1105.0;2960.0
F2009100590;Y09_10;Ambohimiarina;lowland;0.1;till;Y0;2009-12-14;N;N;0.0;0.0;0.0;0.0;63.4;139.4;925.2;1105.0;2620.0
F2009100591;Y09_10;Ambohimiarina;lowland;0.5;ca;Y1;2009-12-18;N;N;0.0;0.0;0.0;0.0;36.8;227.4;895.6;1105.0;3097.8
F2009100592;Y09_10;Ambohimiarina;lowland;0.3;ca;Y1;2009-12-19;N;N;0.0;0.0;0.0;0.0;36.8;312.2;895.8;1105.0;2812.3
F2009100593;Y09_10;Ambohimiarina;lowland;0.1;ca;Y3;2009-12-30;Y;N;0.0;0.0;0.0;0.0;104.2;304.0;894.0;1105.0;2683.8
F2009100594;Y09_10;Ambohimiarina;lowland;0.1;ca;Y3;2009-12-09;N;N;0.0;0.0;0.0;0.0;144.6;13.8;928.4;1105.0;2960.0
F2009100595;Y09_10;Ambohimiarina;lowland;0.1;till;Y0;2009-12-30;Y;N;0.0;0.0;0.0;0.0;104.2;304.0;894.0;1105.0;2085.0
F2009100596;Y09_10;Ambohimiarina;hillside;0.1;ca;Y4+;2009-11-10;Y;N;0.0;0.0;0.0;0.0;14.4;197.2;955.0;1105.0;1712.5
F2009100597;Y09_10;Ambohimiarina;lowland;0.2;till;Y0;2009-11-16;N;N;0.0;0.0;0.0;0.0;17.6;160.8;998.8;1105.0;3200.0
F2009100598;Y09_10;Ambohimiarina;hillside;0.2;ca;Y4+;2009-12-08;Y;N;0.0;0.0;0.0;0.0;142.4;13.8;939.8;1105.0;2760.0
F2009100599;Y09_10;Ambohimiarina;lowland;0.1;ca;Y1;2009-12-16;N;N;0.0;0.0;0.0;0.0;36.4;138.8;901.4;1105.0;2746.4
F2009100600;Y09_10;Ambohimiarina;lowland;0.1;till;Y0;2009-12-26;N;N;0.0;0.0;0.0;0.0;31.6;370.4;894.2;1105.0;3800.0
F2009100601;Y09_10;Ambohimiarina;lowland;0.1;ca;Y1;2009-11-14;N;N;0.0;0.0;0.0;0.0;17.6;191.0;982.8;1105.0;2315.0
F2009100602;Y09_10;Ambohimiarina;lowland;0.1;ca;Y4+;2009-11-13;Y;N;0.0;0.0;0.0;0.0;14.6;224.8;974.0;1105.0;2700.0
F2009100603;Y09_10;Ambohimiarina;lowland;0.2;till;Y0;2009-12-09;N;N;0.0;0.0;0.0;0.0;144.6;13.8;928.4;1105.0;3750.0
F2009100604;Y09_10;Ambohimiarina;lowland;0.3;till;Y0;2009-12-10;N;N;0.0;0.0;0.0;0.0;124.6;34.4;927.4;1105.0;2400.0
F2009100605;Y09_10;Ambohimiarina;lowland;0.1;till;Y0;2009-12-14;N;N;0.0;0.0;0.0;0.0;63.4;139.4;925.2;1105.0;2912.5
F2009100606;Y09_10;Ambohimiarina;lowland;0.1;ca;Y1;2009-11-27;N;N;0.0;0.0;0.0;0.0;104.2;12.8;1056.8;1105.0;2151.7
F2009100607;Y09_10;Ambohimiarina;lowland;0.1;ca;Y1;2009-12-15;N;N;0.0;0.0;0.0;0.0;46.4;138.4;908.6;1105.0;2840.6
F2009100608;Y09_10;Ambohitsilaozana;hillside;0.1;ca;Y1;2009-12-29;N;N;0.0;0.0;0.0;0.0;63.9;342.6;927.9;1089.9;2000.0
F2009100609;Y09_10;Antsahamamy;hillside;0.2;ca;Y2;2009-11-15;N;N;0.0;0.0;0.0;0.0;9.6;86.7;865.2;939.0;3750.0
F2009100610;Y09_10;Antsahamamy;hillside;0.2;ca;Y1;2010-01-10;N;N;0.0;0.0;0.0;0.0;163.1;60.3;642.0;939.0;3000.0
F2009100611;Y09_10;Antsahamamy;lowland;0.2;ca;Y1;2009-12-20;N;N;0.0;0.0;0.0;0.0;37.3;325.6;804.5;939.0;3000.0
F2009100612;Y09_10;Ambohitsilaozana;lowland;0.4;till;Y0;2009-12-16;N;N;0.0;0.0;0.0;0.0;30.8;90.0;933.9;1089.9;1800.0
F2009100613;Y09_10;Ambohitsilaozana;lowland;0.1;till;Y0;2009-12-28;N;N;0.0;0.0;0.0;0.0;37.8;350.9;927.9;1089.9;5200.0
F2009100614;Y09_10;Ambohitsilaozana;lowland;0.2;till;Y0;2009-12-10;N;N;0.0;0.0;0.0;0.0;83.2;67.3;946.1;1089.9;1500.0
F2009100615;Y09_10;Ambohitsilaozana;lowland;0.4;till;Y0;2009-11-12;N;N;0.0;0.0;0.0;0.0;29.6;214.5;966.4;1089.9;2200.0
F2009100616;Y09_10;Ambohitsilaozana;lowland;0.2;till;Y0;2009-11-10;N;N;0.0;0.0;0.0;0.0;29.6;120.8;841.5;1089.9;1800.0
F2009100617;Y09_10;Ambohitsilaozana;lowland;0.2;till;Y0;2009-12-22;N;N;0.0;0.0;0.0;0.0;13.0;323.7;929.1;1089.9;1352.9
F2009100618;Y09_10;Ambohitsilaozana;lowland;0.1;ca;Y1;2009-12-14;N;N;0.0;0.0;0.0;0.0;32.3;112.5;946.0;1089.9;1275.0
F2009100619;Y09_10;Ambohitsilaozana;lowland;0.3;till;Y0;2009-11-30;N;N;0.0;0.0;0.0;0.0;81.6;19.5;1015.9;1089.9;1200.0
F2009100620;Y09_10;Ambohitsilaozana;lowland;1.0;till;Y0;2009-12-26;N;N;0.0;0.0;0.0;0.0;37.1;370.2;927.6;1089.9;2600.0
F2009100621;Y09_10;Ambohitsilaozana;lowland;0.3;till;Y0;2009-12-01;N;N;0.0;0.0;0.0;0.0;81.9;29.9;1015.7;1089.9;3400.0
F2009100622;Y09_10;Ambohitsilaozana;lowland;0.1;till;Y0;2009-12-22;N;N;0.0;0.0;0.0;0.0;13.0;323.7;929.1;1089.9;1800.0
F2009100623;Y09_10;Ambohitsilaozana;lowland;0.2;till;Y0;2009-12-18;N;N;0.0;0.0;0.0;0.0;20.5;133.9;929.1;1089.9;2800.0
F2009100624;Y09_10;Ambohitsilaozana;lowland;0.4;till;Y0;2009-12-21;N;N;0.0;0.0;0.0;0.0;20.4;318.6;929.1;1089.9;1750.0
F2009100625;Y09_10;Ambohitsilaozana;lowland;0.8;ca;Y1;2009-12-12;Y;Y;0.0;0.0;0.0;0.0;45.5;78.7;946.0;1089.9;1200.0
F2009100626;Y09_10;Ambohitsilaozana;lowland;0.2;ca;Y1;2009-12-26;N;N;0.0;0.0;0.0;0.0;37.1;370.2;927.6;1089.9;3600.0
F2009100628;Y09_10;Antsahamamy;hillside;0.8;ca;Y1;2009-12-12;N;N;0.0;0.0;0.0;0.0;56.7;155.7;836.3;939.0;3100.0
F2009100629;Y09_10;Ambohitsilaozana;lowland;0.2;till;Y0;2009-12-10;N;N;0.0;0.0;0.0;0.0;83.2;67.3;946.1;1089.9;2350.0
F2009100630;Y09_10;Ambohitsilaozana;lowland;0.4;ca;Y1;2009-12-13;N;N;0.0;0.0;0.0;0.0;45.5;97.6;946.0;1089.9;3900.0
F2009100631;Y09_10;Ambohitsilaozana;lowland;1.0;till;Y0;2009-12-10;N;N;0.0;0.0;0.0;0.0;83.2;67.3;946.1;1089.9;915.0
F2009100632;Y09_10;Ambohitsilaozana;lowland;0.5;till;Y0;2009-12-12;N;N;0.0;0.0;0.0;0.0;45.5;78.7;946.0;1089.9;2360.0
F2009100633;Y09_10;Ambohitsilaozana;lowland;0.1;till;Y0;2009-12-10;N;N;0.0;0.0;0.0;0.0;83.2;67.3;946.1;1089.9;4800.0
F2009100634;Y09_10;Ambohitsilaozana;lowland;0.3;till;Y0;2009-12-04;N;N;0.0;0.0;0.0;0.0;84.4;57.7;973.3;1089.9;2350.0
F2009100635;Y09_10;Ambohitsilaozana;lowland;0.2;ca;Y1;2009-12-10;N;N;0.0;0.0;0.0;0.0;83.2;67.3;946.1;1089.9;2620.0
F2009100636;Y09_10;Ambohitsilaozana;lowland;0.4;till;Y0;2009-12-15;N;N;0.0;0.0;0.0;0.0;31.1;99.7;939.2;1089.9;828.6
